,State,RegionName,2009q2,2008q2,ratio,univ
6879,Florida,Indian Rocks Beach,326233.3333333333,375900.0,1.1522427710227854,False
6880,New Jersey,Hopewell Township,165733.33333333334,164666.66666666666,0.993563958165728,False
6881,Oklahoma,Luther,89566.66666666667,88300.0,0.9858578340156308,False
6882,Tennessee,Huntingdon,61266.666666666664,60266.666666666664,0.9836779107725789,False
6883,New Jersey,Ocean Grove,421900.0,452233.3333333333,1.0718969740064785,False
6884,Illinois,Saint Jacob,158266.66666666666,160100.0,1.0115838247683235,False
6885,New Jersey,Saddle River,1784866.6666666667,2003066.6666666667,1.122250028013297,False
6886,Mississippi,Decatur,107766.66666666667,95266.66666666667,0.8840086606866687,False
6887,Wisconsin,Baraboo,142766.66666666666,144666.66666666666,1.013308428671492,False
6888,Indiana,Clayton,142566.66666666666,147100.0,1.031797989244798,False
6889,Maryland,Berwyn Heights,270466.6666666667,323200.0,1.1949716539314763,False
6890,Tennessee,Watertown,135733.33333333334,135433.33333333334,0.9977897838899804,False
6891,Pennsylvania,Heidelberg Township,207066.66666666666,225866.66666666666,1.09079201545396,False
6892,Florida,Howey in the Hills,238466.66666666666,273433.3333333333,1.1466312552418227,False
6893,New York,Town of Schoharie,132100.0,129466.66666666667,0.9800656068634873,False
6894,North Carolina,Gold Hill,,,,False
6895,New York,Town of Adams,,,,False
6896,New Mexico,Sandia Park,324133.3333333333,274800.0,0.8477992595639655,False
6897,Missouri,Hartsburg,183966.66666666666,165000.0,0.8969016126109803,False
6898,Pennsylvania,Edgewood,144700.0,145366.66666666666,1.0046072333563694,False
6899,New York,Darien,120833.33333333333,117900.0,0.9757241379310345,False
6900,Virginia,Marshall,,,,False
6901,Illinois,Pleasant Plains,131266.66666666666,129533.33333333333,0.9867953275774505,False
6902,Pennsylvania,Boggs Township,136833.33333333334,138366.66666666666,1.0112058465286236,False
6903,Florida,Miramar Beach,314633.3333333333,369566.6666666667,1.1745947663947454,False
6904,New York,Pomona,491666.6666666667,504266.6666666667,1.0256271186440677,False
6905,Pennsylvania,Centre Township,206666.66666666666,207633.33333333334,1.004677419354839,False
6906,Washington,Clinton,337700.0,386466.6666666667,1.1444082519001086,False
6907,Maryland,Cheltenham,321433.3333333333,368966.6666666667,1.1478792906771753,False
6908,Florida,Southchase,161133.33333333334,224266.66666666666,1.3918080264791062,False
6909,Pennsylvania,Harmony Township,80666.66666666667,86166.66666666667,1.0681818181818181,False
6910,Pennsylvania,Lower Mt Bethel Township,214733.33333333334,218200.0,1.0161440546414158,False
6911,Tennessee,Mount Carmel,113533.33333333333,113600.0,1.0005871990604815,False
6912,Massachusetts,Ashby,228233.33333333334,239966.66666666666,1.0514093763692127,False
6913,North Carolina,Leland,197466.66666666666,237333.33333333334,1.2018906144496964,False
6914,Georgia,Gillsville,106700.0,124333.33333333333,1.1652608559825055,False
6915,Pennsylvania,Stowe,144300.0,151000.0,1.0464310464310465,False
6916,New Jersey,Franklin Township,327833.3333333333,332066.6666666667,1.0129130655821048,False
6917,Texas,Melissa,150833.33333333334,170300.0,1.1290607734806628,False
6918,Pennsylvania,Churchill,151600.0,160500.0,1.0587071240105541,False
6919,California,Pine Grove,262700.0,307800.0,1.1716787209744957,False
6920,Wisconsin,Lyons,176933.33333333334,192066.66666666666,1.0855312735493594,False
6921,Wisconsin,Lima,144400.0,155433.33333333334,1.0764081255771007,False
6922,Maryland,Sandy Spring,526366.6666666666,568566.6666666666,1.0801722500158317,False
6923,Indiana,Rossville,115533.33333333333,114100.0,0.9875937680323139,False
6924,Massachusetts,Lanesboro,210500.0,211700.0,1.0057007125890736,False
6925,New Jersey,Netcong,271666.6666666667,289966.6666666667,1.067361963190184,False
6926,Minnesota,Mountain Iron,87700.0,89766.66666666667,1.0235651843405549,False
6927,Texas,Crandall,128866.66666666667,128700.0,0.9987066735644076,False
6928,Texas,Lone Oak,70000.0,70700.0,1.01,False
6929,Florida,Orangetree,233966.66666666666,290633.3333333333,1.2421997435532126,False
6930,Texas,Queen City,,,,False
6931,Pennsylvania,Lemoyne,144300.0,144600.0,1.002079002079002,False
6932,Florida,Vineyards,351133.3333333333,446166.6666666667,1.2706474273780142,False
6933,Pennsylvania,Mount Pocono,170833.33333333334,181366.66666666666,1.0616585365853657,False
6934,Indiana,Huntertown,137033.33333333334,149500.0,1.0909754317684262,False
6935,New York,Town of Spencer,99300.0,93900.0,0.945619335347432,False
6936,New York,Louisville,88400.0,89466.66666666667,1.0120663650075414,False
6937,Michigan,Sparta,124733.33333333333,131166.66666666666,1.0515766969535008,False
6938,New Jersey,Country Lake Estates,178700.0,185233.33333333334,1.0365603432195487,False
6939,Ohio,West Farmington,,,,False
6940,Michigan,Springfield,57633.333333333336,67533.33333333333,1.1717755928282243,False
6941,New York,Stockholm,69900.0,66933.33333333333,0.9575584167858845,False
6942,Ohio,Fairport Harbor,106966.66666666667,114633.33333333333,1.0716734185104393,False
6943,Michigan,Frankenmuth,133366.66666666666,154533.33333333334,1.1587103224193953,False
6944,Ohio,Litchfield,176566.66666666666,173900.0,0.9848971115725883,False
6945,Georgia,Commerce,,,,False
6946,Pennsylvania,Fulton,208366.66666666666,211600.0,1.0155175171972486,False
6947,California,Highgrove,186566.66666666666,282000.0,1.5115240307307487,False
6948,New York,Town of Bergen,109800.0,110233.33333333333,1.00394656952034,False
6949,Indiana,Clinton,52000.0,60166.666666666664,1.157051282051282,False
6950,Michigan,Delton,120700.0,133600.0,1.1068765534382767,False
6951,Louisiana,Hahnville,178633.33333333334,175233.33333333334,0.9809665982459415,False
6952,Indiana,Poland,67833.33333333333,71033.33333333333,1.047174447174447,False
6953,Pennsylvania,Maple Glen,415266.6666666667,407866.6666666667,0.9821801252207417,False
6954,Pennsylvania,Upper Pottsgrove Township,232166.66666666666,246766.66666666666,1.0628858578607323,False
6955,Michigan,Plainfield Township,148366.66666666666,162100.0,1.0925634688833972,False
6956,Pennsylvania,Paint Township,98900.0,107166.66666666667,1.0835861139197844,False
6957,New Jersey,Cape May Court House,249233.33333333334,265866.6666666667,1.0667379965226695,False
6958,Texas,Fair Oaks Ranch,415600.0,379200.0,0.9124157844080847,False
6959,Wisconsin,Juneau,,,,False
6960,Pennsylvania,Mahoning Township,106833.33333333333,,,False
6961,Maryland,Poolesville,415033.3333333333,426233.3333333333,1.0269857842743555,False
6962,New Hampshire,Pembroke,207833.33333333334,222600.0,1.0710505212510024,False
6963,North Carolina,Mayodan,77166.66666666667,75866.66666666667,0.9831533477321814,False
6964,Arkansas,Mulberry,76933.33333333333,88400.0,1.149046793760832,False
6965,Hawaii,Waimea,337900.0,432266.6666666667,1.2792739469270988,False
6966,Pennsylvania,North Wales,294000.0,304033.3333333333,1.034126984126984,False
6967,New Jersey,North Wildwood,296666.6666666667,331633.3333333333,1.1178651685393257,False
6968,Pennsylvania,North Middleton,176333.33333333334,181466.66666666666,1.0291115311909262,False
6969,Pennsylvania,Palmer Heights,195233.33333333334,213166.66666666666,1.0918558989243639,False
6970,Connecticut,Andover,244300.0,256633.33333333334,1.0504843771319416,False
6971,Missouri,Pacific,115833.33333333333,114100.0,0.9850359712230217,False
6972,Missouri,Clarkson Valley,541566.6666666666,566933.3333333334,1.046839416507663,False
6973,Indiana,Bourbon,86566.66666666667,91700.0,1.059299191374663,False
6974,Michigan,Franklin,429500.0,494000.0,1.150174621653085,False
6975,Delaware,Highland Acres,220500.0,243866.66666666666,1.1059712773998487,False
6976,Pennsylvania,Springfield Township,80400.0,88400.0,1.099502487562189,False
6977,North Carolina,Zirconia,224066.66666666666,209366.66666666666,0.9343945254388575,False
6978,Indiana,New Whiteland,87866.66666666667,93866.66666666667,1.0682852807283763,False
6979,Pennsylvania,Spring House,449233.3333333333,490800.0,1.0925280106848705,False
6980,North Carolina,Masonboro,218233.33333333334,233233.33333333334,1.0687337711929128,False
6981,Pennsylvania,Brittany Farms-Highlands,274066.6666666667,287566.6666666667,1.049258088056434,False
6982,Pennsylvania,Homestead,42566.666666666664,38900.0,0.913860610806578,False
6983,Texas,Trophy Club,242500.0,252733.33333333334,1.0421993127147766,False
6984,Louisiana,Norco,128966.66666666667,131500.0,1.019643318686999,False
6985,New York,Thiells,385033.3333333333,416066.6666666667,1.0805990823305343,False
6986,California,Monte Sereno,1763966.6666666667,2001366.6666666667,1.1345830420075964,False
6987,Ohio,Jamestown,118466.66666666667,125066.66666666667,1.0557118739448508,False
6988,California,Aromas,453400.0,491166.6666666667,1.0832965740332305,False
6989,Illinois,Edwards,173633.33333333334,179466.66666666666,1.0335956997504319,False
6990,New Hampshire,Tilton-Northfield,139566.66666666666,159033.33333333334,1.139479340816814,False
6991,Michigan,Bellevue,107866.66666666667,121333.33333333333,1.1248454882571075,False
6992,Tennessee,Louisville,,,,False
6993,New York,Town of Constantia,110566.66666666667,103066.66666666667,0.9321676213445885,False
6994,Texas,Rusk,,,,False
6995,California,Sunnyslope,217166.66666666666,326800.0,1.5048349961627014,False
6996,Pennsylvania,Bart,218833.33333333334,222033.33333333334,1.0146230007616146,False
6997,Missouri,Riverview,71800.0,78866.66666666667,1.0984215413184772,False
6998,Pennsylvania,Pitcairn,56800.0,61066.666666666664,1.0751173708920188,False
6999,Pennsylvania,Raccoon Township,146200.0,140133.33333333334,0.9585043319653443,False
7000,Louisiana,Sorrento,163266.66666666666,161266.66666666666,0.9877501020824826,False
7001,Ohio,Byesville,68166.66666666667,68000.0,0.9975550122249388,False
7002,North Carolina,Boiling Spring Lakes,159200.0,195033.33333333334,1.2250837520938025,False
7003,Michigan,Lake Fenton,186400.0,196666.66666666666,1.0550786838340487,False
7004,Washington,Royal City,,,,False
7005,Alabama,Duncanville,130866.66666666667,135300.0,1.033876719307183,False
7006,Pennsylvania,Lower Frederick Township,283500.0,286166.6666666667,1.009406231628454,False
7007,New York,Carlton,98466.66666666667,88200.0,0.895734597156398,False
7008,Colorado,La Salle,124033.33333333333,134333.33333333334,1.083042192958882,False
7009,Missouri,Byrnes Mill,196633.33333333334,196166.66666666666,0.9976267163926088,False
7010,Mississippi,Monticello,83866.66666666667,76933.33333333333,0.917329093799682,False
7011,New Jersey,Woodbury Heights,209133.33333333334,215866.66666666666,1.0321963659547337,False
7012,Texas,Chico,147733.33333333334,125933.33333333333,0.852436823104693,False
7013,Florida,Flagler Beach,231933.33333333334,246366.66666666666,1.062230526013222,False
7014,Indiana,Culver,167233.33333333334,154466.66666666666,0.9236595575044846,False
7015,Pennsylvania,Myerstown,125866.66666666667,136433.33333333334,1.0839512711864407,False
7016,Illinois,Pecatonica,118133.33333333333,122166.66666666667,1.0341422121896164,False
7017,New Jersey,Knowlton Township,277066.6666666667,284300.0,1.026106833493744,False
7018,Illinois,Princeville,118633.33333333333,120000.0,1.0115200899128969,False
7019,Ohio,Enon,117866.66666666667,120166.66666666667,1.0195135746606334,False
7020,North Carolina,Gates,175500.0,200900.0,1.1447293447293447,False
7021,Pennsylvania,Macungie,179400.0,187933.33333333334,1.047565960609439,False
7022,New York,Wilna,107700.0,108366.66666666667,1.0061900340451873,False
7023,Tennessee,Strawberry Plains,108166.66666666667,114533.33333333333,1.058859784283513,False
7024,Texas,Winona,,,,False
7025,Indiana,Haubstadt,145766.66666666666,153500.0,1.053052824148182,False
7026,Virginia,Dunn Loring,694166.6666666666,739800.0,1.0657382953181274,False
7027,Pennsylvania,Orwigsburg,126333.33333333333,129900.0,1.0282321899736149,False
7028,Pennsylvania,Lower Chanceford Township,185333.33333333334,195100.0,1.0526978417266186,False
7029,New Jersey,National Park,165933.33333333334,166066.66666666666,1.0008035355564482,False
7030,Virginia,Earlysville,359466.6666666667,386533.3333333333,1.0752967359050445,False
7031,New York,Garden City South,464700.0,473200.0,1.0182913707768453,False
7032,Florida,Glencoe,208166.66666666666,236533.33333333334,1.13626901521217,False
7033,New Jersey,Chesterfield,415533.3333333333,432666.6666666667,1.0412321514519494,False
7034,Georgia,Bogart,185433.33333333334,196300.0,1.0586014740248066,False
7035,Georgia,Tybee Island,,,,False
7036,Pennsylvania,Harmar Township,109633.33333333333,110400.0,1.006993006993007,False
7037,Vermont,Underhill,274766.6666666667,283366.6666666667,1.0312992842411743,False
7038,Indiana,Bunker Hill,84266.66666666667,90733.33333333333,1.0767405063291138,False
7039,Pennsylvania,Wormleysburg,150700.0,155200.0,1.0298606502986065,False
7040,New Jersey,Spring Lake,1489600.0,1493666.6666666667,1.0027300393841747,False
7041,Ohio,Pemberville,121266.66666666667,122966.66666666667,1.014018691588785,False
7042,Arkansas,Parkers-Iron Springs,81733.33333333333,82533.33333333333,1.0097879282218598,False
7043,Arkansas,Lincoln,103400.0,110000.0,1.0638297872340425,False
7044,New York,Albertson,475966.6666666667,496666.6666666667,1.0434904405070382,False
7045,Pennsylvania,Pleasant Hill,115000.0,120366.66666666667,1.0466666666666666,False
7046,Ohio,Lake Darby,121100.0,132000.0,1.0900082576383154,False
7047,North Carolina,Trinity,113933.33333333333,112966.66666666667,0.9915155061439439,False
7048,Pennsylvania,Wyoming,100466.66666666667,97800.0,0.9734571997345719,False
7049,Florida,Melrose,167766.66666666666,191866.66666666666,1.143651897476654,False
7050,New York,East Syracuse,81100.0,81033.33333333333,0.9991779695848746,False
7051,Pennsylvania,Nescopeck Township,95700.0,97566.66666666667,1.0195053988157436,False
7052,Arizona,Carefree,657600.0,738800.0,1.1234793187347931,False
7053,Indiana,Lake Village,135066.66666666666,135833.33333333334,1.0056762092793683,False
7054,Minnesota,Greenfield,364133.3333333333,374700.0,1.0290186744782133,False
7055,Indiana,Springville,91366.66666666667,91400.0,1.0003648303538855,False
7056,Vermont,Pittsford,172000.0,181266.66666666666,1.0538759689922481,False
7057,Pennsylvania,East Caln Township,306766.6666666667,313433.3333333333,1.0217320438987285,False
7058,Wisconsin,Rib Mountain,138766.66666666666,150666.66666666666,1.085755464809032,False
7059,Texas,Moody,111466.66666666667,106000.0,0.950956937799043,False
7060,New York,Annsville,79200.0,76200.0,0.9621212121212122,False
7061,Indiana,Lexington,91600.0,92266.66666666667,1.007278020378457,False
7062,Florida,South Sarasota,293166.6666666667,349466.6666666667,1.1920409323479249,False
7063,New Hampshire,Atkinson,251633.33333333334,290433.3333333333,1.154192608292489,False
7064,Virginia,Buchanan,147433.33333333334,146533.33333333334,0.9938955460094958,False
7065,Michigan,Lake Orion,123266.66666666667,134833.33333333334,1.0938345051379124,False
7066,Tennessee,Fall Branch,,,,False
7067,New York,Town of Franklinville,57033.333333333336,55700.0,0.9766218585622443,False
7068,California,Wilton,505533.3333333333,550333.3333333334,1.0886192799683503,False
7069,Minnesota,Deephaven,490233.3333333333,521166.6666666667,1.063099204460461,False
7070,Tennessee,Gainesboro,,,,False
7071,Maryland,Jarrettsville,337266.6666666667,362166.6666666667,1.0738288199248864,False
7072,Florida,Edgewood,224166.66666666666,256100.0,1.1424535315985132,False
7073,Michigan,Constantine,71000.0,87200.0,1.228169014084507,False
7074,California,Linden,337266.6666666667,356766.6666666667,1.0578177505435857,False
7075,Mississippi,Caledonia,166966.66666666666,138266.66666666666,0.8281094030744659,False
7076,Tennessee,Englewood,117166.66666666667,104933.33333333333,0.8955903271692744,False
7077,Ohio,New Bremen,134666.66666666666,141866.66666666666,1.0534653465346535,False
7078,Vermont,Hardwick,,,,False
7079,Pennsylvania,East Penn Township,184766.66666666666,190433.33333333334,1.0306693126465813,False
